id,school_type,school_level,charter,year,state,zip_code,percent_college,rate_unemployment,percent_married,median_income,average_act,percent_lunch,fte_teachers
360008301265.0,Regular School,High,No,2016-2017,NY,10032,0.558481797056545,0.212796208530806,0.468824940047962,37593.0,14.95115995116,0.906832298136646,26.92
360008303681.0,Regular School,High,No,2016-2017,NY,10040,0.44593147751606,0.14711477488903,0.234836702954899,28302.0,15.0976800976801,0.903284671532847,24.04
360008303685.0,Regular School,High,No,2016-2017,NY,10040,0.44593147751606,0.14711477488903,0.234836702954899,28302.0,15.4639804639805,0.85634328358209,24.99
360008303691.0,Regular School,High,No,2016-2017,NY,10040,0.44593147751606,0.14711477488903,0.234836702954899,28302.0,16.3431013431013,0.723122238586156,32.55
360008303692.0,Regular School,High,No,2016-2017,NY,10040,0.44593147751606,0.14711477488903,0.234836702954899,28302.0,15.4639804639805,0.882725832012678,35.75
360008304305.0,Regular School,High,No,2016-2017,NY,10031,0.48539826473044506,0.13347178291308653,0.5028747036711627,38361.94547760657,19.2002442002442,0.751819505094614,79.26
360008400749.0,Regular School,High,No,2016-2017,NY,10455,0.47165160230074,0.181403828623519,0.280898876404494,39792.0,18.0769230769231,0.806451612903226,22.62
360008401338.0,Regular School,High,No,2016-2017,NY,10451,0.315604085945756,0.206526598122485,0.24574780058651,20233.0,15.4884004884005,0.84020618556701,31.9
360008405180.0,Regular School,High,No,2016-2017,NY,10451,0.315604085945756,0.206526598122485,0.24574780058651,20233.0,15.5372405372405,0.833827893175074,21.96
360008405187.0,Regular School,High,No,2016-2017,NY,10455,0.47165160230074,0.181403828623519,0.280898876404494,39792.0,15.2442002442002,0.908823529411765,24.73
360008405189.0,Regular School,High,No,2016-2017,NY,10451,0.806660039761431,0.12093023255814,0.235514018691589,47993.0,14.97557997558,0.858252427184466,35.54
360008405512.0,Regular School,High,No,2016-2017,NY,10451,0.806660039761431,0.12093023255814,0.235514018691589,47993.0,16.6361416361416,0.82661996497373,36.53
360008405517.0,Regular School,High,No,2016-2017,NY,10451,0.806660039761431,0.12093023255814,0.235514018691589,47993.0,16.1721611721612,0.89587852494577,29.89
360008405873.0,Regular School,High,No,2016-2017,NY,10454,0.315604085945756,0.206526598122485,0.24574780058651,20233.0,13.6080586080586,0.924757281553398,25.92
360008501964.0,Regular School,High,No,2016-2017,NY,10461,0.451900698215671,0.151830282861897,0.7003861003861,42595.0,17.5641025641026,0.635401635401635,61.15
360008502968.0,Regular School,High,No,2016-2017,NY,10459,0.376288659793814,0.145261617270399,0.24052377670572,24583.0,15.7081807081807,0.802292263610315,19.01
360008505186.0,Regular School,High,No,2016-2017,NY,10473,0.515311510031679,0.0910724985020971,0.292307692307692,44836.0,15.4395604395604,0.990625,18.03
360008505653.0,Regular School,High,No,2016-2017,NY,10473,0.427347242921013,0.0936599423631124,0.368207623682076,32354.0,15.8791208791209,0.797953964194373,22.8
360008505654.0,Regular School,High,No,2016-2017,NY,10473,0.515311510031679,0.0910724985020971,0.292307692307692,44836.0,16.6849816849817,0.993839835728953,29.14
360008505659.0,Regular School,High,No,2016-2017,NY,10461,0.451900698215671,0.151830282861897,0.7003861003861,42595.0,16.4896214896215,0.993348115299335,26.59
360008505661.0,Regular School,High,No,2016-2017,NY,10473,0.515311510031679,0.0910724985020971,0.292307692307692,44836.0,15.9279609279609,0.990936555891239,25.72
360008505789.0,Regular School,High,No,2016-2017,NY,10473,0.609305289993627,0.118920837770678,0.329619312906221,50388.0,16.3919413919414,0.774774774774775,18.72
360008505876.0,Regular School,High,No,2016-2017,NY,10459,0.376288659793814,0.145261617270399,0.24052377670572,24583.0,15.1953601953602,0.866141732283465,12.93
360008600795.0,Regular School,High,No,2016-2017,NY,10457,0.353211009174312,0.208185053380783,0.520089285714286,28988.0,15.1709401709402,0.838526912181303,31.18
360008604879.0,Regular School,High,No,2016-2017,NY,10456,0.408415841584158,0.159695817490494,0.343321917808219,22839.0,13.6568986568987,0.919395465994962,28.72
360008605175.0,Regular School,High,No,2016-2017,NY,10456,0.408415841584158,0.159695817490494,0.343321917808219,22839.0,15.5372405372405,0.873096446700508,24.04
360008605176.0,Regular School,High,No,2016-2017,NY,10457,0.341978609625668,0.137981330221704,0.456234718826406,31309.0,14.6336996336996,0.991477272727273,24.79
360008605547.0,Regular School,High,No,2016-2017,NY,10467,0.408415841584158,0.159695817490494,0.343321917808219,22839.0,15.5860805860806,0.872679045092838,15.76
360008605668.0,Regular School,High,No,2016-2017,NY,10456,0.336451612903226,0.235872235872236,0.160608622147084,17300.0,15.8058608058608,0.823671497584541,27.01
360008605669.0,Regular School,High,No,2016-2017,NY,10457,0.341978609625668,0.137981330221704,0.456234718826406,31309.0,16.3675213675214,0.99171270718232,25.42
360008605693.0,Regular School,High,No,2016-2017,NY,10456,0.408415841584158,0.159695817490494,0.343321917808219,22839.0,16.3675213675214,0.844349680170576,31.56
360008605791.0,Regular School,High,No,2016-2017,NY,10456,0.356813417190776,0.185492801771872,0.410511363636364,23674.0,16.2454212454212,0.850710900473934,29.41
360008605793.0,Regular School,High,No,2016-2017,NY,10457,0.453301127214171,0.209129511677282,0.49384236453202,30330.0,16.8559218559219,0.855614973262032,24.39
360008605794.0,Regular School,High,No,2016-2017,NY,10456,0.356813417190776,0.185492801771872,0.410511363636364,23674.0,20.8852258852259,0.751091703056769,28.25
360008605861.0,Regular School,High,No,2016-2017,NY,10457,0.453301127214171,0.209129511677282,0.49384236453202,30330.0,15.4151404151404,0.875338753387534,22.6
360008605882.0,Regular School,High,No,2016-2017,NY,10457,0.341978609625668,0.137981330221704,0.456234718826406,31309.0,15.7326007326007,0.99135446685879,21.96
360008605981.0,Regular School,High,No,2016-2017,NY,10453,0.38590391908976,0.211817168338907,0.195767195767196,17664.0,14.1452991452991,0.937293729372937,22.88
360008701922.0,Regular School,High,No,2016-2017,NY,10468,0.43014521782674,0.202325581395349,0.668067226890756,50669.0,30.4822954822955,0.331247942048074,137.47
360008701940.0,Regular School,High,No,2016-2017,NY,10468,0.683698296836983,0.0959715639810427,0.639278557114228,59461.0,18.4432234432234,0.724201248622842,85.45
360008705181.0,Regular School,High,No,2016-2017,NY,10468,0.431626056688215,0.193743693239152,0.357206012378426,36481.0,14.8290598290598,0.854291417165669,31.84
360008705182.0,Regular School,High,No,2016-2017,NY,10458,0.361454545454545,0.207063711911357,0.382165605095541,21190.0,16.978021978022,0.810810810810811,28.97
360008705183.0,Regular School,High,No,2016-2017,NY,10458,0.361454545454545,0.207063711911357,0.382165605095541,21190.0,16.5140415140415,0.806451612903226,25.74
360008705184.0,Regular School,High,No,2016-2017,NY,10458,0.361454545454545,0.207063711911357,0.382165605095541,21190.0,14.7069597069597,0.852173913043478,30.0
360008705185.0,Regular School,High,No,2016-2017,NY,10458,0.361454545454545,0.207063711911357,0.382165605095541,21190.0,16.5384615384615,0.852657004830918,28.2
360008705188.0,Regular School,High,No,2016-2017,NY,10463,0.472695584817971,0.169593345656192,0.258130918073281,28015.0,18.1257631257631,0.873873873873874,30.0
360008705190.0,Regular School,High,No,2016-2017,NY,10468,0.43014521782674,0.202325581395349,0.668067226890756,50669.0,29.6764346764347,0.224226804123711,23.92
360008705496.0,Regular School,High,No,2016-2017,NY,10463,0.472695584817971,0.169593345656192,0.258130918073281,28015.0,15.6349206349206,0.772209567198178,24.39
360008705556.0,Regular School,High,No,2016-2017,NY,10468,0.431626056688215,0.193743693239152,0.357206012378426,36481.0,17.7106227106227,0.762013729977117,28.74
360008705557.0,Regular School,High,No,2016-2017,NY,10468,0.431626056688215,0.193743693239152,0.357206012378426,36481.0,17.1489621489621,0.790262172284644,27.54
360008705676.0,Regular School,High,No,2016-2017,NY,10458,0.472695584817971,0.169593345656192,0.258130918073281,28015.0,16.4652014652015,0.764423076923077,25.0
360008705677.0,Regular School,High,No,2016-2017,NY,10463,0.492822966507177,0.195571037571535,0.243537414965986,36656.0,17.5152625152625,0.994764397905759,32.31
360008705678.0,Regular School,High,No,2016-2017,NY,10463,0.472695584817971,0.169593345656192,0.258130918073281,28015.0,15.9279609279609,0.824480369515012,23.92
360008705799.0,Regular School,High,No,2016-2017,NY,10468,0.431626056688215,0.193743693239152,0.357206012378426,36481.0,13.4615384615385,0.95320197044335,23.96
360008705943.0,Regular School,High,No,2016-2017,NY,10458,0.361454545454545,0.207063711911357,0.382165605095541,21190.0,17.0757020757021,0.794491525423729,40.01
360008801963.0,Regular School,High,No,2016-2017,NY,10475,0.544144144144144,0.128491620111732,0.319083296606435,35096.0,16.4896214896215,0.62742019884877,110.2
360008805179.0,Regular School,High,No,2016-2017,NY,10462,0.534851811196487,0.109607577807848,0.522641509433962,44601.0,17.3443223443223,0.644,30.54
360008805541.0,Regular School,High,No,2016-2017,NY,10469,0.528460997891778,0.117859725234996,0.318627450980392,28832.0,17.7594627594628,0.604554865424431,27.98
360008805543.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,15.1953601953602,0.994163424124514,23.7
360008805568.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,16.7826617826618,0.9925,23.6
360008805680.0,Regular School,High,No,2016-2017,NY,10475,0.544144144144144,0.128491620111732,0.319083296606435,35096.0,17.1489621489621,0.701149425287356,18.97
360008805681.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,16.8803418803419,0.992537313432836,21.95
360008805683.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,17.026862026862,0.99364406779661,33.02
360008805684.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,16.3431013431013,0.994575045207957,26.9
360008805685.0,Regular School,High,No,2016-2017,NY,10469,0.528460997891778,0.117859725234996,0.318627450980392,28832.0,20.1037851037851,0.688549618320611,34.92
360008805686.0,Regular School,High,No,2016-2017,NY,10467,0.653976311336717,0.145116279069767,0.175298804780877,47625.0,15.6349206349206,0.993392070484581,27.0
360008805687.0,Regular School,High,No,2016-2017,NY,10469,0.528460997891778,0.117859725234996,0.318627450980392,28832.0,17.4175824175824,0.751046025104602,27.07
360008805803.0,Regular School,High,No,2016-2017,NY,10466,0.540360240160107,0.158753709198813,0.192926045016077,35329.0,15.7326007326007,0.943627450980392,22.72
360008805804.0,Regular School,High,No,2016-2017,NY,10466,0.540360240160107,0.158753709198813,0.192926045016077,35329.0,16.4652014652015,0.631840796019901,25.96
360008805810.0,Regular School,High,No,2016-2017,NY,10466,0.540360240160107,0.158753709198813,0.192926045016077,35329.0,16.4652014652015,0.742596810933941,21.23
360008806245.0,Regular School,High,No,2016-2017,NY,10469,0.528460997891778,0.117859725234996,0.318627450980392,28832.0,13.9255189255189,0.943775100401606,27.86
360008806270.0,Regular School,High,No,2016-2017,NY,10469,0.528460997891778,0.117859725234996,0.318627450980392,28832.0,17.6862026862027,0.752238805970149,28.96
360009001327.0,Regular School,High,No,2016-2017,NY,10460,0.398994974874372,0.179470198675497,0.138769670958512,20671.0,13.8278388278388,0.993865030674847,29.27
360009001332.0,Regular School,High,No,2016-2017,NY,10460,0.24390243902439,0.201596806387226,0.146118721461187,23750.0,15.2686202686203,0.809160305343511,31.8
360009001341.0,Regular School,High,No,2016-2017,NY,10472,0.259358288770053,0.16894018887723,0.230252100840336,17708.0,14.3894993894994,0.84051724137931,29.8
360009001767.0,Regular School,High,No,2016-2017,NY,10472,0.259358288770053,0.16894018887723,0.230252100840336,17708.0,14.3894993894994,0.979228486646884,29.82
360009005792.0,Regular School,High,No,2016-2017,NY,10460,0.338356164383562,0.231962761830877,0.456359102244389,23883.0,15.2197802197802,0.857541899441341,25.75
360009005809.0,Regular School,High,No,2016-2017,NY,10459,0.354499415660304,0.101606805293006,0.374742621825669,29254.0,15.8547008547009,0.847133757961783,32.48
360009006030.0,Regular School,High,No,2016-2017,NY,10472,0.259358288770053,0.16894018887723,0.230252100840336,17708.0,12.3626373626374,0.989769820971867,30.8
360009006160.0,Regular School,High,No,2016-2017,NY,10472,0.259358288770053,0.16894018887723,0.230252100840336,17708.0,18.3943833943834,0.712025316455696,20.84
360009006163.0,Regular School,High,No,2016-2017,NY,10456,0.408415841584158,0.159695817490494,0.343321917808219,22839.0,15.2197802197802,0.848297213622291,24.86
360009006275.0,Regular School,High,No,2016-2017,NY,10460,0.338356164383562,0.231962761830877,0.456359102244389,23883.0,15.2197802197802,0.814345991561181,31.8
360009006276.0,Regular School,High,No,2016-2017,NY,10472,0.259358288770053,0.16894018887723,0.230252100840336,17708.0,18.2234432234432,0.87378640776699,32.8
360009100867.0,Regular School,High,No,2016-2017,NY,11201,0.347605893186004,0.216686674669868,0.194122196442382,20169.0,16.3675213675214,0.687382297551789,33.16
360009101371.0,Regular School,High,No,2016-2017,NY,11201,0.347605893186004,0.216686674669868,0.194122196442382,20169.0,15.6349206349206,0.991228070175439,24.7
360009102315.0,Regular School,High,No,2016-2017,NY,11238,0.843276036400404,0.0705882352941176,0.764492753623188,93393.0,20.4456654456654,0.474669603524229,42.85
360009102478.0,Regular School,High,No,2016-2017,NY,11238,0.741927083333333,0.0866790747141718,0.457215836526181,55050.0,15.8302808302808,0.774244833068362,17.86
360009105508.0,Regular School,High,No,2016-2017,NY,11217,0.707201086956522,0.0673896204492641,0.430656934306569,54801.0,20.5921855921856,0.450276243093923,19.6
360009105698.0,Regular School,High,No,2016-2017,NY,11201,0.933444259567388,0.0511551155115512,0.689655172413793,103500.0,18.6385836385836,0.624444444444444,29.95
360009105812.0,Regular School,High,No,2016-2017,NY,11201,0.347605893186004,0.216686674669868,0.194122196442382,20169.0,15.0976800976801,0.744360902255639,13.66
360009105962.0,Regular School,High,No,2016-2017,NY,11205,0.653366583541147,0.0801393728222996,0.832100170745589,47670.0,15.0976800976801,0.787128712871287,27.0
360009203389.0,Regular School,High,No,2016-2017,NY,11201,0.952380952380952,0.0551523947750363,0.594594594594595,116058.0,17.3443223443223,0.825,33.18
360009204497.0,Regular School,High,No,2016-2017,NY,11217,0.851004464285714,0.0867970660146699,0.826086956521739,104728.0,18.4188034188034,0.633251833740831,54.03
360009204889.0,Regular School,High,No,2016-2017,NY,11215,0.978271138403401,0.0682148040638607,0.882803943044907,108715.0,17.5396825396825,0.774025974025974,26.86
360009205531.0,Regular School,High,No,2016-2017,NY,11215,0.978271138403401,0.0682148040638607,0.882803943044907,108715.0,17.5152625152625,0.794871794871795,14.98
360009206111.0,Regular School,High,No,2016-2017,NY,11232,0.377019748653501,0.130239520958084,0.759209344115005,43942.0,15.9279609279609,0.791124713083397,108.42
360009206292.0,Regular School,High,No,2016-2017,NY,11215,0.978271138403401,0.0682148040638607,0.882803943044907,108715.0,23.8888888888889,0.354166666666667,60.8
360009401921.0,Regular School,High,No,2016-2017,NY,11213,0.615514333895447,0.185919682697075,0.327586206896552,51410.0,16.2454212454212,0.739178690344062,25.79
360009404079.0,Regular School,High,No,2016-2017,NY,11221,0.409912926992632,0.148771021992238,0.217434869739479,43942.0,16.3675213675214,0.778202676864245,36.24
360009405927.0,Regular School,High,No,2016-2017,NY,11233,0.485007890583903,0.120739456961294,0.290275761973875,41154.0,15.8058608058608,0.987603305785124,14.72
360009406122.0,Regular School,High,No,2016-2017,NY,11221,0.537883531621791,0.214936247723133,0.343832020997375,40093.0,15.9035409035409,0.980132450331126,8.87
360009505510.0,Regular School,High,No,2016-2017,NY,11203,0.688455008488964,0.121212121212121,0.453333333333333,48239.0,19.4444444444444,0.748283752860412,28.07
360009505514.0,Regular School,High,No,2016-2017,NY,11225,0.561074319352465,0.18039373242266,0.457956015523933,42794.0,15.8547008547009,0.748129675810474,21.9
360009505523.0,Regular School,High,No,2016-2017,NY,11225,0.561074319352465,0.18039373242266,0.457956015523933,42794.0,17.1978021978022,0.768736616702355,23.71
360009505712.0,Regular School,High,No,2016-2017,NY,11225,0.561074319352465,0.18039373242266,0.457956015523933,42794.0,12.7045177045177,0.992462311557789,28.03
360009505713.0,Regular School,High,No,2016-2017,NY,11225,0.561074319352465,0.18039373242266,0.457956015523933,42794.0,15.5616605616606,0.835294117647059,13.61
360009505714.0,Regular School,High,No,2016-2017,NY,11226,0.473148473148473,0.171928489920122,0.420533070088845,43702.0,15.0488400488401,0.785923753665689,20.72
360009505715.0,Regular School,High,No,2016-2017,NY,11203,0.473148473148473,0.171928489920122,0.420533070088845,43702.0,15.4639804639805,0.69212962962963,18.78
360009505885.0,Regular School,High,No,2016-2017,NY,11226,0.473148473148473,0.171928489920122,0.420533070088845,43702.0,15.4639804639805,0.814696485623003,14.93
360009506200.0,Regular School,High,No,2016-2017,NY,11213,0.565815324165029,0.117443868739206,0.361111111111111,40938.0,16.7338217338217,0.880503144654088,25.91
360009506273.0,Regular School,High,No,2016-2017,NY,11213,0.565815324165029,0.117443868739206,0.361111111111111,40938.0,18.6141636141636,0.672672672672673,26.3
360009605956.0,Regular School,High,No,2016-2017,NY,11236,0.60539629005059,0.132166566083283,0.532258064516129,73750.0,16.4163614163614,0.802047781569966,22.88
360009605957.0,Regular School,High,No,2016-2017,NY,11203,0.711060948081264,0.0577617328519856,0.668903803131991,78063.0,15.7814407814408,0.758620689655172,26.61
360009605959.0,Regular School,High,No,2016-2017,NY,11203,0.31294964028777,0.141335227272727,0.277551020408163,44375.0,15.3174603174603,0.701694915254237,14.81
360009605964.0,Regular School,High,No,2016-2017,NY,11203,0.711060948081264,0.0577617328519856,0.668903803131991,78063.0,14.95115995116,0.775551102204409,44.54
360009605966.0,Regular School,High,No,2016-2017,NY,11236,0.60539629005059,0.132166566083283,0.532258064516129,73750.0,15.7814407814408,0.810344827586207,17.9
360009605967.0,Regular School,High,No,2016-2017,NY,11236,0.60539629005059,0.132166566083283,0.532258064516129,73750.0,16.3186813186813,0.716417910447761,19.98
360009606023.0,Regular School,High,No,2016-2017,NY,11236,0.53871829105474,0.0800542740841248,0.536842105263158,53854.0,17.2222222222222,0.830316742081448,22.79
360009606042.0,Regular School,High,No,2016-2017,NY,11203,0.711060948081264,0.0577617328519856,0.668903803131991,78063.0,15.9035409035409,0.74,23.8
360009606052.0,Regular School,High,No,2016-2017,NY,11236,0.53871829105474,0.0800542740841248,0.536842105263158,53854.0,15.4395604395604,0.754901960784314,22.02
360009606054.0,Regular School,High,No,2016-2017,NY,11236,0.60539629005059,0.132166566083283,0.532258064516129,73750.0,15.9279609279609,0.72202166064982,20.0
360009606059.0,Regular School,High,No,2016-2017,NY,11236,0.53871829105474,0.0800542740841248,0.536842105263158,53854.0,16.4652014652015,0.767295597484277,21.68
360009700827.0,Regular School,High,No,2016-2017,NY,11221,0.484335309060119,0.11615925058548,0.572207084468665,54583.0,15.5616605616606,0.887814313346228,33.61
360009705552.0,Regular School,High,No,2016-2017,NY,11237,0.403189066059225,0.193863789615644,0.471571906354515,41990.0,15.6349206349206,0.942122186495177,17.98
360009705555.0,Regular School,High,No,2016-2017,NY,11237,0.403189066059225,0.193863789615644,0.471571906354515,41990.0,14.5604395604396,0.992771084337349,30.17
360009705562.0,Regular School,High,No,2016-2017,NY,11221,0.484335309060119,0.11615925058548,0.572207084468665,54583.0,15.5128205128205,0.914600550964187,26.02
360009705866.0,Regular School,High,No,2016-2017,NY,11237,0.403189066059225,0.193863789615644,0.471571906354515,41990.0,14.7802197802198,0.991549295774648,24.0
360009801959.0,Regular School,High,No,2016-2017,NY,11385,0.604049978457561,0.131603773584906,0.591598599766628,57426.0,18.2722832722833,0.660246120920278,103.73
360009802038.0,Regular School,High,No,2016-2017,NY,11373,0.464840858623242,0.0350175087543772,0.765664160401002,41625.0,17.3199023199023,0.65576171875,108.93
360009803154.0,Regular School,High,No,2016-2017,NY,11368,0.495735072754641,0.0833859759949463,0.496042216358839,47333.0,16.9047619047619,0.996640537513998,46.18
360009804895.0,Regular School,High,No,2016-2017,NY,11101,0.435534591194969,0.0598591549295775,0.975124378109453,39773.0,15.6349206349206,0.993723849372385,23.99
360009804896.0,Regular School,High,No,2016-2017,NY,11101,0.435534591194969,0.0598591549295775,0.975124378109453,39773.0,16.2698412698413,0.99390243902439,27.36
360009805828.0,Regular School,High,No,2016-2017,NY,11101,0.435534591194969,0.0598591549295775,0.975124378109453,39773.0,20.006105006105,0.693790149892934,27.66
360009805829.0,Regular School,High,No,2016-2017,NY,11101,0.435534591194969,0.0598591549295775,0.975124378109453,39773.0,18.2234432234432,0.650943396226415,21.63
360009806004.0,Regular School,High,No,2016-2017,NY,11101,0.435534591194969,0.0598591549295775,0.975124378109453,39773.0,26.9413919413919,0.336666666666667,32.87
360009806028.0,Regular School,High,No,2016-2017,NY,11373,0.287543082225505,0.0906466512702079,0.589559877175026,41339.0,17.9059829059829,0.70989010989011,30.82
360009806084.0,Regular School,High,No,2016-2017,NY,11373,0.287543082225505,0.0906466512702079,0.589559877175026,41339.0,13.046398046398,0.869806094182826,35.83
360009806278.0,Regular School,High,No,2016-2017,NY,11373,0.561868686868687,0.0512048192771084,0.524324324324324,46962.0,20.0549450549451,0.564409030544489,60.64
360009901917.0,Regular School,High,No,2016-2017,NY,11361,0.75968992248062,0.0393794749403341,0.73352435530086,92222.0,21.3980463980464,0.595993836671803,160.05
360009901919.0,Regular School,High,No,2016-2017,NY,11361,0.609436435124509,0.096004151530877,0.939146230699364,64762.0,23.009768009768,0.439581612992018,165.76
360009901953.0,Regular School,High,No,2016-2017,NY,11365,0.659203980099503,0.0910900945744151,0.813186813186813,77645.0,22.4481074481074,0.603076159761846,215.12
360009902030.0,Regular School,High,No,2016-2017,NY,11427,0.632949424136204,0.0236447520184544,0.782670454545455,71950.0,16.2942612942613,0.589113680154143,80.42
360009905536.0,Regular School,High,No,2016-2017,NY,11426,0.452850877192982,0.00268096514745308,0.833333333333333,101016.0,18.5897435897436,0.501294219154443,54.34
360010001951.0,Regular School,High,No,2016-2017,NY,11375,0.866018368449487,0.0719033232628399,0.906921241050119,67744.0,21.3980463980464,0.525441602952808,190.56
360010001965.0,Regular School,High,No,2016-2017,NY,11432,0.559034572733203,0.108285479901559,0.726429675425039,46607.0,18.4188034188034,0.718933994422064,159.03
360010005297.0,Regular School,High,No,2016-2017,NY,11451,0.517685202497235,0.1079341935087297,0.6006860085549538,43880.16597143289,29.2124542124542,0.484486873508353,26.03
360010005534.0,Regular School,High,No,2016-2017,NY,11434,0.424034334763948,0.237044145873321,0.342105263157895,37989.0,17.4664224664225,0.610726643598616,28.44
360010006174.0,Regular School,High,No,2016-2017,NY,11432,0.609090909090909,0.093984962406015,0.550632911392405,42000.0,16.6605616605617,0.68957345971564,28.84
360010006209.0,Regular School,High,No,2016-2017,NY,11374,0.66191904047976,0.049740932642487,0.86,83636.0,19.1025641025641,0.478031634446397,62.28
360010006213.0,Regular School,High,No,2016-2017,NY,11432,0.609090909090909,0.093984962406015,0.550632911392405,42000.0,16.6361416361416,0.795580110497238,31.83
360010006283.0,Regular School,High,No,2016-2017,NY,11432,0.609090909090909,0.093984962406015,0.550632911392405,42000.0,20.0549450549451,0.6875,26.3
360010101408.0,Regular School,High,No,2016-2017,NY,11411,0.659556313993174,0.0537944284341979,0.493540051679587,69318.0,16.4163614163614,0.690243902439024,18.62
360010101413.0,Regular School,High,No,2016-2017,NY,11411,0.659556313993174,0.0537944284341979,0.493540051679587,69318.0,16.2942612942613,0.616895874263261,26.96
360010105733.0,Regular School,High,No,2016-2017,NY,11413,0.537196554424432,0.0955816050495942,0.313253012048193,62411.0,16.2454212454212,0.677894736842105,26.89
360010105734.0,Regular School,High,No,2016-2017,NY,11413,0.537196554424432,0.0955816050495942,0.313253012048193,62411.0,18.1013431013431,0.611788617886179,26.66
360010105833.0,Regular School,High,No,2016-2017,NY,11413,0.537196554424432,0.0955816050495942,0.313253012048193,62411.0,17.5641025641026,0.611353711790393,27.94
360010106220.0,Regular School,High,No,2016-2017,NY,11423,0.547224926971762,0.126436781609195,0.671875,82750.0,17.4908424908425,0.618768328445748,27.21
360010201821.0,Regular School,High,No,2016-2017,NY,11101,0.69317540891145,0.0656753407682776,0.708830548926014,46681.0,18.028083028083,0.827896512935883,52.38
360010202022.0,Regular School,High,No,2016-2017,NY,11106,0.788739669421488,0.0655072463768116,0.87246963562753,70932.0,17.7594627594628,0.692064745361232,127.89
360010202562.0,Regular School,High,No,2016-2017,NY,11101,0.69317540891145,0.0656753407682776,0.708830548926014,46681.0,20.7875457875458,0.585485854858549,41.64
360010202887.0,Regular School,High,No,2016-2017,NY,11103,0.361014420686226,0.168470906630582,0.317357512953368,25625.0,18.6630036630037,0.625239005736138,134.02
360010204894.0,Regular School,High,No,2016-2017,NY,11106,0.647245091830272,0.0995400788436268,0.664285714285714,59559.0,23.2783882783883,0.27536231884058,46.96
360010205511.0,Regular School,High,No,2016-2017,NY,11101,0.860215053763441,0.0691144708423326,0.827160493827161,118563.0,18.003663003663,0.718954248366013,58.09
360010205735.0,Regular School,High,No,2016-2017,NY,11106,0.511450381679389,0.0685154975530179,0.899628252788104,54779.0,27.5274725274725,0.312749003984064,28.95
360010206070.0,Regular School,High,No,2016-2017,NY,11101,0.879792233489983,0.0867520250849229,0.73419773095624,82470.0,18.956043956044,0.548936170212766,36.88
360010301939.0,Regular School,High,No,2016-2017,NY,10301,0.605823068309071,0.0975029726516052,0.536379018612521,60352.0,19.1758241758242,0.647231543624161,135.78
360010302035.0,Regular School,High,No,2016-2017,NY,10306,0.677772252610641,0.0706427330631152,0.906103286384977,92292.0,18.9072039072039,0.472987872105843,167.85
360010302850.0,Regular School,High,No,2016-2017,NY,10302,0.524137931034483,0.0653950953678474,0.679109834888729,54231.0,17.9059829059829,0.583473861720067,88.91
360010302878.0,Regular School,High,No,2016-2017,NY,10314,0.697388632872504,0.0465328467153285,0.949275362318841,100556.0,21.007326007326,0.455629909805063,160.62
360010302883.0,Regular School,High,No,2016-2017,NY,10312,0.637128072445019,0.0884381338742393,0.793236714975845,90455.0,20.6166056166056,0.235054693462223,198.95
360010305835.0,Regular School,High,No,2016-2017,NY,10314,0.608385370205174,0.0530431825909555,0.653005464480874,61806.0,20.006105006105,0.309885931558935,30.1
360010306024.0,Regular School,High,No,2016-2017,NY,10314,0.608385370205174,0.0530431825909555,0.653005464480874,61806.0,18.9072039072039,0.379014989293362,32.39
360011505705.0,Regular School,High,Yes,2016-2017,NY,11206,0.340859030837004,0.16967792615868,0.158054711246201,20943.0,16.8070818070818,0.7781217750258,70.92
360011900892.0,Regular School,High,No,2016-2017,NY,11211,0.444376528117359,0.0543024227234754,0.913687436159346,31685.0,14.6092796092796,0.808035714285714,14.83
360011903074.0,Regular School,High,No,2016-2017,NY,11211,0.717948717948718,0.138578978273635,0.911032028469751,72891.0,15.4151404151404,0.850691244239631,49.51
360011903078.0,Regular School,High,No,2016-2017,NY,11211,0.717948717948718,0.138578978273635,0.911032028469751,72891.0,16.050061050061,0.819847328244275,29.27
360011903091.0,Regular School,High,No,2016-2017,NY,11211,0.717948717948718,0.138578978273635,0.911032028469751,72891.0,19.1269841269841,0.763157894736842,52.78
360011905699.0,Regular School,High,No,2016-2017,NY,11211,0.906563485239324,0.0746705710102489,0.965189873417722,84739.0,16.3919413919414,0.713717693836978,32.39
360011905703.0,Regular School,High,No,2016-2017,NY,11211,0.906563485239324,0.0746705710102489,0.965189873417722,84739.0,17.4175824175824,0.714285714285714,33.43
360011905704.0,Regular School,High,No,2016-2017,NY,11211,0.906563485239324,0.0746705710102489,0.965189873417722,84739.0,18.4920634920635,0.722801788375559,40.11
360011905896.0,Regular School,High,No,2016-2017,NY,11206,0.509669621273167,0.145454545454545,0.422138836772983,25775.0,16.025641025641,0.815950920245399,23.67
